ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,WSJ880919-0094,NAIVE.TXT,0.52586,0.33516,0.4094,1
ROUGE-1,WSJ910822-0021,NAIVE.TXT,0.41748,0.28859,0.34127,1
ROUGE-1,WSJ870922-0050,NAIVE.TXT,0.37255,0.26027,0.30645,1
ROUGE-1,AP900622-0121,NAIVE.TXT,0.42718,0.28947,0.3451,1
ROUGE-1,SJMN91-06339168,NAIVE.TXT,0.64706,0.22603,0.33503,1
ROUGE-1,WSJ910702-0086,NAIVE.TXT,0.375,0.21196,0.27083,1
ROUGE-1,SJMN91-06031281,NAIVE.TXT,0.0297,0.15,0.04959,1
ROUGE-1,AP890527-0001,NAIVE.TXT,0.43,0.30935,0.35983,1
ROUGE-1,AP900319-0118,NAIVE.TXT,0.59,0.51754,0.5514,1
ROUGE-1,FT921-2956,NAIVE.TXT,0.60377,0.28194,0.38438,1
ROUGE-1,WSJ910405-0160,NAIVE.TXT,0.34694,0.25373,0.2931,1
ROUGE-1,FT944-5494,NAIVE.TXT,0.2844,0.35227,0.31472,1
ROUGE-1,AP890123-0150,NAIVE.TXT,0.3125,0.33333,0.32258,1
ROUGE-1,AP900107-0033,NAIVE.TXT,0.39252,0.29167,0.33466,1
ROUGE-1,SJMN91-06340155,NAIVE.TXT,0.42157,0.27044,0.3295,1
ROUGE-1,SJMN91-06294205,NAIVE.TXT,0.28037,0.18519,0.22305,1
ROUGE-1,AP880622-0262,NAIVE.TXT,0.6381,0.4012,0.49265,1
ROUGE-1,AP890702-0030,NAIVE.TXT,0.62887,0.34463,0.44526,1
ROUGE-1,AP900713-0083,NAIVE.TXT,0.28972,0.37349,0.32632,1
ROUGE-1,SJMN91-06130055,NAIVE.TXT,0.68269,0.5,0.57724,1
ROUGE-1,SJMN91-06132118,NAIVE.TXT,0.41176,0.26923,0.32558,1
ROUGE-1,SJMN91-06165257,NAIVE.TXT,0.54286,0.36538,0.43678,1
ROUGE-1,FT941-1163,NAIVE.TXT,0.38596,0.2716,0.31884,1
ROUGE-1,WSJ870325-0008,NAIVE.TXT,0.09524,0.29412,0.14388,1
ROUGE-1,AP901027-0086,NAIVE.TXT,0.3211,0.23973,0.27451,1
ROUGE-1,SJMN91-06015144,NAIVE.TXT,?,?,0,0
ROUGE-1,WSJ871022-0085,NAIVE.TXT,0.35238,0.27407,0.30833,1
ROUGE-1,AP891005-0230,NAIVE.TXT,0.71818,0.48466,0.57875,1
ROUGE-1,AP900323-0036,NAIVE.TXT,0.375,0.37168,0.37333,1
ROUGE-1,SJMN91-06067141,NAIVE.TXT,0.35185,0.26761,0.304,1
ROUGE-1,FT934-10679,NAIVE.TXT,0.30275,0.21711,0.25287,1
ROUGE-1,AP900207-0041,NAIVE.TXT,0.40777,0.27273,0.32685,1
ROUGE-1,AP900724-0207,NAIVE.TXT,0.5,0.35526,0.41538,1
ROUGE-1,WSJ871109-0152,NAIVE.TXT,0.50538,0.26705,0.34944,1
ROUGE-1,AP881206-0232,NAIVE.TXT,0.42056,0.375,0.39648,1
ROUGE-1,AP890623-0230,NAIVE.TXT,0.57944,0.30846,0.4026,1
ROUGE-1,AP900622-0025,NAIVE.TXT,0.53398,0.51887,0.52632,1
ROUGE-1,AP901027-0090,NAIVE.TXT,0.45946,0.31481,0.37363,1
ROUGE-1,SJMN91-06164150,NAIVE.TXT,0.28846,0.21898,0.24896,1
ROUGE-1,AP890811-0011,NAIVE.TXT,0.48598,0.38235,0.42798,1
ROUGE-1,WSJ910620-0075,NAIVE.TXT,0.42268,0.35652,0.38679,1
ROUGE-1,AP900219-0037,NAIVE.TXT,0.43396,0.32168,0.36948,1
ROUGE-1,WSJ910516-0166,NAIVE.TXT,?,?,0,0
ROUGE-1,AP890406-0216,NAIVE.TXT,0.30172,0.27559,0.28807,1
ROUGE-1,SJMN91-06080232,NAIVE.TXT,0.41905,0.16923,0.2411,1
ROUGE-1,AP890116-0148,NAIVE.TXT,0.42157,0.3007,0.35102,1
ROUGE-1,WSJ920214-0040,NAIVE.TXT,0.4902,0.25907,0.33898,1
ROUGE-1,SJMN91-06324032,NAIVE.TXT,0.43243,0.31169,0.36226,1
ROUGE-1,SJMN91-06170171,NAIVE.TXT,0.37383,0.22727,0.28269,1
ROUGE-1,WSJ910517-0205,NAIVE.TXT,0.03738,0.25,0.06504,1
ROUGE-1,FT921-12198,NAIVE.TXT,0.42857,0.33333,0.375,1
ROUGE-1,WSJ870611-0085,NAIVE.TXT,?,?,0,0
ROUGE-1,SJMN91-06290185,NAIVE.TXT,0.48182,0.31928,0.38406,1
ROUGE-1,WSJ900426-0110,NAIVE.TXT,0.42478,0.37795,0.4,1
ROUGE-1,AP900911-0198,NAIVE.TXT,0.39623,0.37838,0.3871,1
ROUGE-1,WSJ870612-0139,NAIVE.TXT,0.51818,0.39041,0.44531,1
ROUGE-1,AP891005-0216,NAIVE.TXT,0.29,0.22137,0.25108,1
ROUGE-1,WSJ900809-0022,NAIVE.TXT,0.30275,0.16019,0.20952,1
ROUGE-1,WSJ910702-0078,NAIVE.TXT,0.0885,0.3125,0.13793,1
ROUGE-1,AP900712-0206,NAIVE.TXT,0.45714,0.26816,0.33803,1
ROUGE-1,WSJ870608-0066,NAIVE.TXT,0.35714,0.2071,0.26217,1
ROUGE-1,SJMN91-06267062,NAIVE.TXT,0.47059,0.26667,0.34043,1
ROUGE-1,AP880728-0192,NAIVE.TXT,0.46939,0.39655,0.42991,1
ROUGE-1,AP890308-0099,NAIVE.TXT,0.77391,0.42995,0.5528,1
ROUGE-1,WSJ870702-0104,NAIVE.TXT,0.44231,0.27059,0.33577,1
ROUGE-1,FT924-4821,NAIVE.TXT,0.52336,0.22311,0.31285,1
ROUGE-1,AP881027-0166,NAIVE.TXT,0.57282,0.31551,0.4069,1
ROUGE-1,AP891101-0150,NAIVE.TXT,0.43878,0.48315,0.45989,1
ROUGE-1,WSJ900530-0112,NAIVE.TXT,0.05172,0.3,0.08824,1
ROUGE-1,AP900530-0042,NAIVE.TXT,0.70588,0.4898,0.57831,1
ROUGE-1,SJMN91-06165101,NAIVE.TXT,0.26415,0.29474,0.27861,1
ROUGE-1,AP890909-0143,NAIVE.TXT,0.22936,0.21368,0.22124,1
ROUGE-1,AP900111-0061,NAIVE.TXT,0.64167,0.45029,0.52921,1
ROUGE-1,SJMN91-06162192,NAIVE.TXT,0.37755,0.31897,0.34579,1
ROUGE-1,WSJ870730-0117,NAIVE.TXT,0.44762,0.37903,0.41048,1
ROUGE-1,AP890406-0238,NAIVE.TXT,0.5614,0.3787,0.4523,1
ROUGE-1,AP890324-0005,NAIVE.TXT,0.33645,0.5625,0.42105,1
ROUGE-1,AP890405-0266,NAIVE.TXT,0.36937,0.2971,0.32932,1
ROUGE-1,AP900721-0110,NAIVE.TXT,0.55372,0.43226,0.48551,1
ROUGE-1,AP891222-0128,NAIVE.TXT,0.375,0.24841,0.29885,1
ROUGE-1,AP881109-0149,NAIVE.TXT,0.83929,0.59494,0.6963,1
ROUGE-1,AP900529-0076,NAIVE.TXT,0.51429,0.52427,0.51923,1
ROUGE-1,AP900719-0204,NAIVE.TXT,0.44118,0.19481,0.27027,1
ROUGE-1,WSJ880909-0170,NAIVE.TXT,0.47619,0.32258,0.38462,1
ROUGE-1,AP891122-0190,NAIVE.TXT,0.33645,0.32727,0.3318,1
ROUGE-1,WSJ920206-0058,NAIVE.TXT,0.15686,0.45714,0.23358,1
ROUGE-1,WSJ870812-0119,NAIVE.TXT,0.39048,0.23699,0.29496,1
ROUGE-1,AP880304-0218,NAIVE.TXT,0.30973,0.26316,0.28455,1
ROUGE-1,WSJ871001-0013,NAIVE.TXT,0.24074,0.31325,0.27225,1
ROUGE-1,AP900525-0137,NAIVE.TXT,0.34951,0.22785,0.27586,1
ROUGE-1,AP881201-0117,NAIVE.TXT,0.62136,0.42384,0.50394,1
ROUGE-1,SJMN91-06271061,NAIVE.TXT,0.69,0.33173,0.44805,1
ROUGE-1,AP900815-0044,NAIVE.TXT,0.34951,0.20809,0.26087,1
ROUGE-1,AP880729-0058,NAIVE.TXT,0.28846,0.33708,0.31088,1
ROUGE-1,AP890917-0009,NAIVE.TXT,0.18868,0.42553,0.26144,1
ROUGE-1,AP901027-0048,NAIVE.TXT,0.26829,0.25781,0.26295,1
ROUGE-1,WSJ870428-0106,NAIVE.TXT,0.29907,0.23022,0.26016,1
ROUGE-1,AP881108-0168,NAIVE.TXT,0.49533,0.26633,0.34641,1
ROUGE-1,WSJ920312-0114,NAIVE.TXT,0.15238,0.16,0.1561,1
ROUGE-1,AP891027-0115,NAIVE.TXT,0.48673,0.32738,0.39146,1
ROUGE-1,AP890515-0232,NAIVE.TXT,?,?,0,0
ROUGE-1,AP880310-0257,NAIVE.TXT,0.3,0.21019,0.24719,1
ROUGE-1,WSJ910614-0120,NAIVE.TXT,0.31429,0.35484,0.33333,1
ROUGE-1,SJMN91-06184003,NAIVE.TXT,0.46154,0.28571,0.35294,1
ROUGE-1,SJMN91-06184008,NAIVE.TXT,0.53571,0.3681,0.43636,1
ROUGE-1,AP890616-0192,NAIVE.TXT,0.66667,0.44872,0.5364,1
ROUGE-1,AP880509-0036,NAIVE.TXT,0.5,0.35484,0.41509,1
ROUGE-1,AP881017-0098,NAIVE.TXT,0.79048,0.63846,0.70638,1
ROUGE-1,AP880703-0073,NAIVE.TXT,0.35644,0.29032,0.32,1
ROUGE-1,SJMN91-06339224,NAIVE.TXT,0.48571,0.27128,0.34812,1
ROUGE-1,AP880316-0061,NAIVE.TXT,0.86111,0.58125,0.69403,1
ROUGE-1,AP891206-0152,NAIVE.TXT,0.38318,0.32031,0.34894,1
ROUGE-1,AP890313-0102,NAIVE.TXT,0.6381,0.31455,0.42138,1
ROUGE-1,AP890610-0046,NAIVE.TXT,0.44643,0.29762,0.35714,1
ROUGE-1,WSJ910225-0066,NAIVE.TXT,0.29808,0.27679,0.28704,1
ROUGE-1,WSJ910412-0119,NAIVE.TXT,0.1619,0.29825,0.20988,1
ROUGE-1,SJMN91-06081004,NAIVE.TXT,0.52381,0.32934,0.40441,1
ROUGE-1,SJMN91-06067075,NAIVE.TXT,0.3,0.27273,0.28571,1
ROUGE-1,SJMN91-06288193,NAIVE.TXT,0.5,0.22314,0.30857,1
ROUGE-1,FT921-280,NAIVE.TXT,0.5,0.44355,0.47009,1
ROUGE-1,WSJ870603-0003,NAIVE.TXT,0.1875,0.33871,0.24138,1
ROUGE-1,FT921-6336,NAIVE.TXT,0.46535,0.29012,0.35741,1
ROUGE-1,AP900816-0166,NAIVE.TXT,0.45,0.3169,0.3719,1
ROUGE-1,FT931-10514,NAIVE.TXT,?,?,0,0
ROUGE-1,WSJ910910-0071,NAIVE.TXT,0.1068,0.23404,0.14667,1
ROUGE-1,AP900525-0079,NAIVE.TXT,0.64,0.34973,0.4523,1
ROUGE-1,AP900419-0001,NAIVE.TXT,0.4537,0.37692,0.41176,1
ROUGE-1,WSJ880520-0126,NAIVE.TXT,0.39796,0.375,0.38614,1
ROUGE-1,WSJ901231-0134,NAIVE.TXT,0.23478,0.17532,0.20074,1
ROUGE-1,AP900808-0232,NAIVE.TXT,0.24762,0.33333,0.28415,1
ROUGE-1,SJMN91-06066074,NAIVE.TXT,0.5,0.27513,0.35495,1
ROUGE-1,WSJ910517-0117,NAIVE.TXT,0.18868,0.22727,0.20619,1
ROUGE-1,AP900520-0031,NAIVE.TXT,0.36842,0.27559,0.31532,1
ROUGE-1,WSJ900420-0022,NAIVE.TXT,0.5102,0.36496,0.42553,1
ROUGE-1,WSJ900813-0157,NAIVE.TXT,0.28037,0.46154,0.34884,1
ROUGE-1,AP880811-0019,NAIVE.TXT,0.45545,0.47423,0.46465,1
ROUGE-1,SJMN91-06106024,NAIVE.TXT,0.54717,0.30688,0.39322,1
ROUGE-1,SJMN91-06254192,NAIVE.TXT,0.53333,0.3027,0.38621,1
ROUGE-1,SJMN91-06163120,NAIVE.TXT,0.51376,0.31285,0.38889,1
ROUGE-1,SJMN91-06164210,NAIVE.TXT,0.36893,0.29457,0.32759,1
ROUGE-1,FT924-12193,NAIVE.TXT,0.64423,0.29778,0.40729,1
ROUGE-1,SJMN91-06183053,NAIVE.TXT,0.37963,0.50617,0.43386,1
ROUGE-1,SJMN91-06172056,NAIVE.TXT,0.37,0.24667,0.296,1
ROUGE-1,AP900531-0106,NAIVE.TXT,0.69903,0.42105,0.52555,1
ROUGE-1,SJMN91-06067177,NAIVE.TXT,0.30189,0.21192,0.24903,1
ROUGE-1,FT934-5781,NAIVE.TXT,0.31193,0.26357,0.28571,1
ROUGE-1,SJMN91-06041121,NAIVE.TXT,0.5,0.30899,0.38194,1
ROUGE-1,SJMN91-06190144,NAIVE.TXT,0.48113,0.32692,0.38931,1
ROUGE-1,AP900816-0139,NAIVE.TXT,0.42727,0.29747,0.35075,1
ROUGE-1,AP881031-0063,NAIVE.TXT,0.4,0.43956,0.41885,1
ROUGE-1,WSJ871019-0079,NAIVE.TXT,0.27103,0.16667,0.20641,1
ROUGE-1,SJMN91-06053223,NAIVE.TXT,0.35922,0.27612,0.31224,1
ROUGE-1,SJMN91-06163112,NAIVE.TXT,0.49462,0.27381,0.35249,1
ROUGE-1,WSJ911008-0132,NAIVE.TXT,0.41667,0.27778,0.33333,1
ROUGE-1,SJMN91-06339335,NAIVE.TXT,0.31633,0.32632,0.32124,1
,,,,,,
,,,,,,
AVERAGE,,,0.425366286,0.320914041,0.343562579,
