ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AP900207-0041,NAIVE.TXT,0.59223,0.36095,0.44853,1
ROUGE-1,AP900724-0207,NAIVE.TXT,0.59259,0.4,0.47761,1
ROUGE-1,WSJ871109-0152,NAIVE.TXT,0.2043,0.25676,0.22754,1
ROUGE-1,AP881206-0232,NAIVE.TXT,0.43925,0.44762,0.4434,1
ROUGE-1,AP890623-0230,NAIVE.TXT,0.4486,0.27119,0.33803,1
ROUGE-1,AP900622-0025,NAIVE.TXT,0.46602,0.39344,0.42667,1
ROUGE-1,AP901027-0090,NAIVE.TXT,0.5045,0.36364,0.42264,1
ROUGE-1,SJMN91-06164150,NAIVE.TXT,0.30769,0.2807,0.29358,1
ROUGE-1,AP890811-0011,NAIVE.TXT,0.45794,0.35252,0.39837,1
ROUGE-1,WSJ910620-0075,NAIVE.TXT,0.49485,0.3038,0.37647,1
ROUGE-1,AP900219-0037,NAIVE.TXT,0.60377,0.4,0.4812,1
ROUGE-1,WSJ910516-0166,NAIVE.TXT,?,?,0,0
ROUGE-1,AP890406-0216,NAIVE.TXT,0.2931,0.32075,0.30631,1
ROUGE-1,SJMN91-06080232,NAIVE.TXT,0.31429,0.18539,0.23322,1
ROUGE-1,AP890116-0148,NAIVE.TXT,0.30392,0.23308,0.26383,1
ROUGE-1,WSJ920214-0040,NAIVE.TXT,0.48039,0.2402,0.32026,1
ROUGE-1,SJMN91-06324032,NAIVE.TXT,0.45946,0.26562,0.33663,1
ROUGE-1,SJMN91-06170171,NAIVE.TXT,0.25234,0.17419,0.20611,1
ROUGE-1,WSJ910517-0205,NAIVE.TXT,0.30841,0.34737,0.32673,1
ROUGE-1,FT921-12198,NAIVE.TXT,0.60952,0.35556,0.44912,1
ROUGE-1,WSJ870611-0085,NAIVE.TXT,?,?,0,0
ROUGE-1,SJMN91-06290185,NAIVE.TXT,0.00909,0.07143,0.01613,1
ROUGE-1,WSJ900426-0110,NAIVE.TXT,0.00885,0.06667,0.01562,1
ROUGE-1,AP900911-0198,NAIVE.TXT,0.40566,0.31159,0.35246,1
ROUGE-1,WSJ870612-0139,NAIVE.TXT,0.55455,0.36095,0.43728,1
ROUGE-1,AP891005-0216,NAIVE.TXT,0.47,0.42342,0.4455,1
ROUGE-1,WSJ900809-0022,NAIVE.TXT,0.24771,0.3913,0.30337,1
ROUGE-1,WSJ910702-0078,NAIVE.TXT,0.33628,0.38,0.35681,1
ROUGE-1,AP900712-0206,NAIVE.TXT,0.31429,0.27966,0.29596,1
ROUGE-1,WSJ870608-0066,NAIVE.TXT,0.33673,0.29464,0.31429,1
ROUGE-1,SJMN91-06267062,NAIVE.TXT,0.30392,0.21379,0.25101,1
ROUGE-1,AP880728-0192,NAIVE.TXT,0.43878,0.26543,0.33077,1
ROUGE-1,AP890308-0099,NAIVE.TXT,0.31304,0.29508,0.3038,1
ROUGE-1,WSJ870702-0104,NAIVE.TXT,0.47115,0.25926,0.33447,1
ROUGE-1,FT924-4821,NAIVE.TXT,0.61682,0.30556,0.40867,1
ROUGE-1,AP881027-0166,NAIVE.TXT,0.42718,0.21891,0.28947,1
ROUGE-1,AP891101-0150,NAIVE.TXT,0.36735,0.43373,0.39779,1
ROUGE-1,WSJ900530-0112,NAIVE.TXT,0.31897,0.33945,0.32889,1
ROUGE-1,AP900530-0042,NAIVE.TXT,0.66667,0.41718,0.51321,1
ROUGE-1,SJMN91-06165101,NAIVE.TXT,0.33962,0.2449,0.28458,1
ROUGE-1,AP890909-0143,NAIVE.TXT,0.42202,0.25556,0.31834,1
ROUGE-1,AP900111-0061,NAIVE.TXT,0.56667,0.40964,0.47552,1
ROUGE-1,SJMN91-06162192,NAIVE.TXT,0.52041,0.27419,0.35915,1
ROUGE-1,WSJ870730-0117,NAIVE.TXT,0.59048,0.46269,0.51883,1
ROUGE-1,AP890406-0238,NAIVE.TXT,0.54386,0.33696,0.41611,1
ROUGE-1,AP890324-0005,NAIVE.TXT,0.28972,0.65957,0.4026,1
ROUGE-1,AP890405-0266,NAIVE.TXT,0.17117,0.22619,0.19487,1
ROUGE-1,AP900721-0110,NAIVE.TXT,0.42975,0.44068,0.43515,1
ROUGE-1,AP891222-0128,NAIVE.TXT,0.22115,0.22772,0.22439,1
ROUGE-1,AP881109-0149,NAIVE.TXT,0.88393,0.61491,0.72527,1
ROUGE-1,AP900529-0076,NAIVE.TXT,0.42857,0.34884,0.38462,1
ROUGE-1,AP900719-0204,NAIVE.TXT,0.64706,0.22373,0.33249,1
ROUGE-1,WSJ880909-0170,NAIVE.TXT,0.51429,0.3354,0.40602,1
ROUGE-1,AP891122-0190,NAIVE.TXT,0.48598,0.31325,0.38095,1
ROUGE-1,WSJ920206-0058,NAIVE.TXT,0.55882,0.35185,0.43182,1
ROUGE-1,WSJ870812-0119,NAIVE.TXT,0.53333,0.25926,0.34891,1
ROUGE-1,AP880304-0218,NAIVE.TXT,0.36283,0.23164,0.28276,1
ROUGE-1,WSJ871001-0013,NAIVE.TXT,0.56481,0.30348,0.39482,1
ROUGE-1,AP900525-0137,NAIVE.TXT,0.50485,0.34211,0.40784,1
ROUGE-1,AP881201-0117,NAIVE.TXT,0.52427,0.30508,0.38571,1
ROUGE-1,SJMN91-06271061,NAIVE.TXT,0.56,0.32749,0.41328,1
ROUGE-1,AP900815-0044,NAIVE.TXT,0.37864,0.27465,0.31837,1
ROUGE-1,AP880729-0058,NAIVE.TXT,0.52885,0.41045,0.46218,1
ROUGE-1,AP890917-0009,NAIVE.TXT,0.31132,0.5,0.38372,1
ROUGE-1,AP901027-0048,NAIVE.TXT,0.29268,0.28571,0.28916,1
ROUGE-1,WSJ870428-0106,NAIVE.TXT,0.33645,0.31304,0.32432,1
ROUGE-1,AP881108-0168,NAIVE.TXT,0.40187,0.31387,0.35246,1
ROUGE-1,WSJ920312-0114,NAIVE.TXT,0.34286,0.25352,0.2915,1
ROUGE-1,AP891027-0115,NAIVE.TXT,0.38053,0.34959,0.36441,1
ROUGE-1,AP890515-0232,NAIVE.TXT,?,?,0,0
ROUGE-1,AP880310-0257,NAIVE.TXT,0.38182,0.26923,0.31579,1
ROUGE-1,WSJ910614-0120,NAIVE.TXT,0.37143,0.27273,0.31452,1
ROUGE-1,SJMN91-06184003,NAIVE.TXT,0.375,0.2191,0.2766,1
ROUGE-1,SJMN91-06184008,NAIVE.TXT,0.29464,0.30556,0.3,1
ROUGE-1,AP890616-0192,NAIVE.TXT,0.41905,0.26667,0.32593,1
ROUGE-1,AP880509-0036,NAIVE.TXT,0.4,0.352,0.37447,1
ROUGE-1,AP881017-0098,NAIVE.TXT,0.79048,0.59286,0.67755,1
ROUGE-1,AP880703-0073,NAIVE.TXT,0.51485,0.36111,0.42449,1
ROUGE-1,SJMN91-06339224,NAIVE.TXT,0.48571,0.25248,0.33225,1
ROUGE-1,AP880316-0061,NAIVE.TXT,0.77778,0.54545,0.64122,1
ROUGE-1,AP891206-0152,NAIVE.TXT,0.62617,0.4527,0.52549,1
ROUGE-1,AP890313-0102,NAIVE.TXT,0.75238,0.35909,0.48615,1
ROUGE-1,AP890610-0046,NAIVE.TXT,0.51786,0.29592,0.37662,1
ROUGE-1,WSJ910225-0066,NAIVE.TXT,0.35577,0.24183,0.28794,1
ROUGE-1,WSJ910412-0119,NAIVE.TXT,0.35238,0.18593,0.24342,1
ROUGE-1,SJMN91-06081004,NAIVE.TXT,0.57143,0.32967,0.41812,1
ROUGE-1,SJMN91-06067075,NAIVE.TXT,0.41818,0.28571,0.33948,1
ROUGE-1,SJMN91-06288193,NAIVE.TXT,0.41667,0.34091,0.375,1
ROUGE-1,FT921-280,NAIVE.TXT,0.59091,0.43333,0.5,1
ROUGE-1,WSJ870603-0003,NAIVE.TXT,0.05357,0.33333,0.09231,1
ROUGE-1,FT921-6336,NAIVE.TXT,0.57426,0.28431,0.38033,1
ROUGE-1,AP900816-0166,NAIVE.TXT,0.41,0.22527,0.29078,1
ROUGE-1,FT931-10514,NAIVE.TXT,?,?,0,0
ROUGE-1,WSJ910910-0071,NAIVE.TXT,0.36893,0.33929,0.35349,1
ROUGE-1,AP900525-0079,NAIVE.TXT,0.54,0.34615,0.42188,1
ROUGE-1,AP900419-0001,NAIVE.TXT,0.53704,0.47154,0.50216,1
ROUGE-1,WSJ880520-0126,NAIVE.TXT,0.5,0.44545,0.47115,1
ROUGE-1,WSJ901231-0134,NAIVE.TXT,0.34783,0.27972,0.31008,1
ROUGE-1,AP900808-0232,NAIVE.TXT,0.3619,0.35514,0.35849,1
ROUGE-1,SJMN91-06066074,NAIVE.TXT,0.47115,0.28824,0.35766,1
ROUGE-1,WSJ910517-0117,NAIVE.TXT,0.03774,0.125,0.05797,1
ROUGE-1,AP900520-0031,NAIVE.TXT,0.41053,0.31967,0.35945,1
ROUGE-1,WSJ900420-0022,NAIVE.TXT,0.40816,0.38095,0.39409,1
ROUGE-1,WSJ900813-0157,NAIVE.TXT,0.56075,0.35714,0.43636,1
ROUGE-1,AP880811-0019,NAIVE.TXT,0.58416,0.39597,0.472,1
ROUGE-1,SJMN91-06106024,NAIVE.TXT,0.49057,0.35374,0.41107,1
ROUGE-1,SJMN91-06254192,NAIVE.TXT,0.4381,0.27381,0.337,1
ROUGE-1,SJMN91-06163120,NAIVE.TXT,0.58716,0.36158,0.44755,1
ROUGE-1,SJMN91-06164210,NAIVE.TXT,0.28155,0.27103,0.27619,1
ROUGE-1,FT924-12193,NAIVE.TXT,0.75962,0.36406,0.49221,1
ROUGE-1,SJMN91-06183053,NAIVE.TXT,0.49074,0.54082,0.51456,1
ROUGE-1,SJMN91-06172056,NAIVE.TXT,0.51,0.25373,0.33887,1
ROUGE-1,AP900531-0106,NAIVE.TXT,0.67961,0.37433,0.48276,1
ROUGE-1,SJMN91-06067177,NAIVE.TXT,0.46226,0.20248,0.28161,1
ROUGE-1,FT934-5781,NAIVE.TXT,0.43119,0.25824,0.32302,1
ROUGE-1,SJMN91-06041121,NAIVE.TXT,0.65455,0.27481,0.3871,1
ROUGE-1,SJMN91-06190144,NAIVE.TXT,0.67925,0.40223,0.50526,1
ROUGE-1,AP900816-0139,NAIVE.TXT,0.43636,0.33566,0.37945,1
ROUGE-1,AP881031-0063,NAIVE.TXT,0.31,0.30392,0.30693,1
ROUGE-1,WSJ871019-0079,NAIVE.TXT,0.21495,0.19828,0.20628,1
ROUGE-1,SJMN91-06053223,NAIVE.TXT,0.60194,0.38037,0.46617,1
ROUGE-1,SJMN91-06163112,NAIVE.TXT,0.43011,0.25316,0.31873,1
ROUGE-1,WSJ911008-0132,NAIVE.TXT,0.38889,0.20096,0.26498,1
ROUGE-1,SJMN91-06339335,NAIVE.TXT,0.04082,0.28571,0.07143,1
,,,,,,
,,,,,,
AVERAGE,,,0.43868902,0.315788939,0.348697937,
