ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,WSJ870922-0050,NAIVE.TXT,0.45098,0.34328,0.38983,1
ROUGE-1,AP900622-0121,NAIVE.TXT,0.53398,0.3481,0.42146,1
ROUGE-1,SJMN91-06339168,NAIVE.TXT,0.47059,0.37795,0.41921,1
ROUGE-1,WSJ910702-0086,NAIVE.TXT,0.18269,0.33333,0.23602,1
ROUGE-1,SJMN91-06031281,NAIVE.TXT,0.06931,0.18421,0.10072,1
ROUGE-1,AP890527-0001,NAIVE.TXT,0.47,0.43925,0.45411,1
ROUGE-1,AP900319-0118,NAIVE.TXT,0.73,0.5,0.5935,1
ROUGE-1,FT921-2956,NAIVE.TXT,0.36792,0.20103,0.26,1
ROUGE-1,WSJ910405-0160,NAIVE.TXT,0.36735,0.26471,0.30769,1
ROUGE-1,FT944-5494,NAIVE.TXT,0.57798,0.33511,0.42424,1
ROUGE-1,AP890123-0150,NAIVE.TXT,0.45536,0.27273,0.34114,1
ROUGE-1,AP900107-0033,NAIVE.TXT,0.21495,0.38333,0.27545,1
ROUGE-1,SJMN91-06340155,NAIVE.TXT,0.36275,0.23125,0.28244,1
ROUGE-1,SJMN91-06294205,NAIVE.TXT,0.17757,0.36538,0.23899,1
ROUGE-1,AP880622-0262,NAIVE.TXT,0.33333,0.23649,0.27668,1
ROUGE-1,AP890702-0030,NAIVE.TXT,0.56701,0.35256,0.43478,1
ROUGE-1,AP900713-0083,NAIVE.TXT,0.58879,0.41447,0.48649,1
ROUGE-1,SJMN91-06130055,NAIVE.TXT,0.69231,0.54545,0.61017,1
ROUGE-1,SJMN91-06132118,NAIVE.TXT,0.43137,0.30137,0.35484,1
ROUGE-1,SJMN91-06165257,NAIVE.TXT,0.38095,0.27027,0.31621,1
ROUGE-1,FT941-1163,NAIVE.TXT,0.42105,0.23881,0.30476,1
ROUGE-1,WSJ870325-0008,NAIVE.TXT,0.17143,0.34615,0.2293,1
ROUGE-1,AP901027-0086,NAIVE.TXT,0.33945,0.35922,0.34906,1
ROUGE-1,SJMN91-06015144,NAIVE.TXT,?,?,0,0
ROUGE-1,WSJ871022-0085,NAIVE.TXT,0.39048,0.31538,0.34894,1
ROUGE-1,AP891005-0230,NAIVE.TXT,0.63636,0.45161,0.5283,1
ROUGE-1,AP900323-0036,NAIVE.TXT,0.28571,0.27119,0.27826,1
ROUGE-1,SJMN91-06067141,NAIVE.TXT,0.33333,0.2449,0.28235,1
ROUGE-1,FT934-10679,NAIVE.TXT,0.26606,0.2377,0.25108,1
ROUGE-1,AP900207-0041,NAIVE.TXT,0.64078,0.36667,0.46643,1
ROUGE-1,AP900724-0207,NAIVE.TXT,0.59259,0.41026,0.48485,1
ROUGE-1,WSJ871109-0152,NAIVE.TXT,0.15054,0.18421,0.16568,1
ROUGE-1,AP881206-0232,NAIVE.TXT,0.24299,0.26,0.25121,1
ROUGE-1,AP890623-0230,NAIVE.TXT,0.45794,0.30818,0.36842,1
ROUGE-1,AP900622-0025,NAIVE.TXT,0.47573,0.51042,0.49246,1
ROUGE-1,AP901027-0090,NAIVE.TXT,0.44144,0.26344,0.32997,1
ROUGE-1,SJMN91-06164150,NAIVE.TXT,0.35577,0.2782,0.31224,1
ROUGE-1,AP890811-0011,NAIVE.TXT,0.4486,0.39024,0.41739,1
ROUGE-1,WSJ910620-0075,NAIVE.TXT,0.28866,0.31818,0.3027,1
ROUGE-1,AP900219-0037,NAIVE.TXT,0.48113,0.39535,0.43404,1
ROUGE-1,WSJ910516-0166,NAIVE.TXT,?,?,0,0
ROUGE-1,AP890406-0216,NAIVE.TXT,0.17241,0.30769,0.22099,1
