ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AP900111-0061,NAIVE.TXT,0.725,0.51786,0.60417,1
ROUGE-1,SJMN91-06162192,NAIVE.TXT,0.38776,0.30645,0.34234,1
ROUGE-1,WSJ870730-0117,NAIVE.TXT,0.4,0.34711,0.37168,1
ROUGE-1,AP890406-0238,NAIVE.TXT,0.52632,0.42254,0.46875,1
ROUGE-1,AP890324-0005,NAIVE.TXT,0.57944,0.44604,0.50407,1
ROUGE-1,AP890405-0266,NAIVE.TXT,0.30631,0.31481,0.3105,1
ROUGE-1,AP900721-0110,NAIVE.TXT,0.54545,0.40994,0.46809,1
ROUGE-1,AP891222-0128,NAIVE.TXT,0.40385,0.28378,0.33333,1
ROUGE-1,AP881109-0149,NAIVE.TXT,0.91071,0.6375,0.75,1
ROUGE-1,AP900529-0076,NAIVE.TXT,0.55238,0.29897,0.38796,1
ROUGE-1,AP900719-0204,NAIVE.TXT,0.40196,0.21579,0.28082,1
ROUGE-1,WSJ880909-0170,NAIVE.TXT,0.40952,0.30935,0.35246,1
ROUGE-1,AP891122-0190,NAIVE.TXT,0.35514,0.25676,0.29804,1
ROUGE-1,WSJ920206-0058,NAIVE.TXT,0.22549,0.34848,0.27381,1
ROUGE-1,WSJ870812-0119,NAIVE.TXT,0.71429,0.31915,0.44118,1
ROUGE-1,AP880304-0218,NAIVE.TXT,0.48673,0.34591,0.40441,1
ROUGE-1,WSJ871001-0013,NAIVE.TXT,0.19444,0.28,0.22951,1
ROUGE-1,AP900525-0137,NAIVE.TXT,0.4466,0.26901,0.33577,1
ROUGE-1,AP881201-0117,NAIVE.TXT,0.58252,0.41958,0.4878,1
ROUGE-1,SJMN91-06271061,NAIVE.TXT,0.71,0.34804,0.46711,1
ROUGE-1,AP900815-0044,NAIVE.TXT,0.42718,0.23404,0.30241,1
ROUGE-1,AP880729-0058,NAIVE.TXT,0.49038,0.40157,0.44156,1
ROUGE-1,AP890917-0009,NAIVE.TXT,0.62264,0.44295,0.51765,1
ROUGE-1,AP901027-0048,NAIVE.TXT,0.27642,0.26984,0.27309,1
ROUGE-1,WSJ870428-0106,NAIVE.TXT,0.1215,0.21667,0.15569,1
ROUGE-1,AP881108-0168,NAIVE.TXT,0.41121,0.28025,0.33333,1
ROUGE-1,WSJ920312-0114,NAIVE.TXT,0.30476,0.25806,0.27948,1
ROUGE-1,AP891027-0115,NAIVE.TXT,0.33628,0.29921,0.31667,1
ROUGE-1,AP890515-0232,NAIVE.TXT,?,?,0,0
ROUGE-1,AP880310-0257,NAIVE.TXT,0.26364,0.18012,0.21402,1
ROUGE-1,WSJ910614-0120,NAIVE.TXT,0.26667,0.25,0.25806,1
ROUGE-1,SJMN91-06184003,NAIVE.TXT,0.45192,0.23267,0.30719,1
ROUGE-1,SJMN91-06184008,NAIVE.TXT,0.50893,0.33929,0.40714,1
ROUGE-1,AP890616-0192,NAIVE.TXT,0.62857,0.30698,0.4125,1
ROUGE-1,AP880509-0036,NAIVE.TXT,0.4,0.38596,0.39286,1
ROUGE-1,AP881017-0098,NAIVE.TXT,0.89524,0.63087,0.74016,1
ROUGE-1,AP880703-0073,NAIVE.TXT,0.33663,0.23448,0.27642,1
