ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AP881027-0166,COSINE.TXT,0.46602,0.2807,0.35036,1
ROUGE-1,AP891101-0150,COSINE.TXT,0.40816,0.57143,0.47619,1
ROUGE-1,WSJ900530-0112,COSINE.TXT,0.22414,0.46429,0.30233,1
ROUGE-1,AP900530-0042,COSINE.TXT,0.54902,0.39716,0.46091,1
ROUGE-1,SJMN91-06165101,COSINE.TXT,0.32075,0.27869,0.29825,1
ROUGE-1,AP890909-0143,COSINE.TXT,0.36697,0.30534,0.33333,1
ROUGE-1,AP900111-0061,COSINE.TXT,0.70833,0.65385,0.68,1
ROUGE-1,SJMN91-06162192,COSINE.TXT,0.5,0.42241,0.45794,1
ROUGE-1,WSJ870730-0117,COSINE.TXT,0.48571,0.47222,0.47887,1
ROUGE-1,AP890406-0238,COSINE.TXT,0.44737,0.52041,0.48113,1
ROUGE-1,AP890324-0005,COSINE.TXT,0.66355,0.61207,0.63677,1
ROUGE-1,AP890405-0266,COSINE.TXT,0.32432,0.25714,0.28685,1
ROUGE-1,AP900721-0110,COSINE.TXT,0.50413,0.48031,0.49194,1
ROUGE-1,AP891222-0128,COSINE.TXT,0.34615,0.32432,0.33488,1
ROUGE-1,AP900529-0076,COSINE.TXT,0.66667,0.48276,0.56,1
ROUGE-1,AP900719-0204,COSINE.TXT,0.36275,0.23871,0.28794,1
ROUGE-1,WSJ880909-0170,COSINE.TXT,0.33333,0.38462,0.35714,1
ROUGE-1,AP891122-0190,COSINE.TXT,0.23364,0.3012,0.26316,1
ROUGE-1,WSJ920206-0058,COSINE.TXT,0.45098,0.368,0.40529,1
ROUGE-1,WSJ870812-0119,COSINE.TXT,0.55238,0.27358,0.36593,1
ROUGE-1,AP880304-0218,COSINE.TXT,0.51327,0.42336,0.464,1
ROUGE-1,WSJ871001-0013,COSINE.TXT,0.38889,0.26923,0.31818,1
ROUGE-1,AP900525-0137,COSINE.TXT,0.40777,0.36207,0.38356,1
ROUGE-1,AP881201-0117,COSINE.TXT,0.47573,0.36842,0.41525,1
ROUGE-1,AP900815-0044,COSINE.TXT,0.39806,0.3037,0.34454,1
ROUGE-1,AP880729-0058,COSINE.TXT,0.47115,0.53846,0.50256,1
ROUGE-1,AP901027-0048,COSINE.TXT,0.34146,0.35593,0.34855,1
ROUGE-1,WSJ870428-0106,COSINE.TXT,0.28972,0.33696,0.31156,1
ROUGE-1,AP881108-0168,COSINE.TXT,0.34579,0.26056,0.29719,1
ROUGE-1,WSJ920312-0114,COSINE.TXT,0.22857,0.25532,0.24121,1
ROUGE-1,AP891027-0115,COSINE.TXT,0.42478,0.33333,0.37354,1
ROUGE-1,AP890515-0232,COSINE.TXT,?,?,0,0
ROUGE-1,AP880310-0257,COSINE.TXT,0.3,0.35484,0.32512,1
ROUGE-1,WSJ910614-0120,COSINE.TXT,0.27619,0.34118,0.30526,1
ROUGE-1,SJMN91-06184003,COSINE.TXT,0.46154,0.28402,0.35165,1
ROUGE-1,SJMN91-06184008,COSINE.TXT,0.33929,0.30159,0.31933,1
ROUGE-1,AP890616-0192,COSINE.TXT,0.38095,0.31746,0.34632,1
ROUGE-1,AP880509-0036,COSINE.TXT,0.47273,0.48598,0.47926,1
ROUGE-1,AP880703-0073,COSINE.TXT,0.39604,0.29412,0.33755,1
ROUGE-1,SJMN91-06339224,COSINE.TXT,0.61905,0.3869,0.47619,1
ROUGE-1,AP891206-0152,COSINE.TXT,0.42056,0.34615,0.37975,1
ROUGE-1,AP890313-0102,COSINE.TXT,0.75238,0.48466,0.58955,1
ROUGE-1,AP890610-0046,COSINE.TXT,0.34821,0.31707,0.33191,1
ROUGE-1,WSJ910225-0066,COSINE.TXT,0.39423,0.29927,0.34025,1
ROUGE-1,WSJ910412-0119,COSINE.TXT,0.20952,0.41509,0.27848,1
