ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AP891222-0128,COSINE.TXT,0.44231,0.35659,0.39485,1
ROUGE-1,AP900529-0076,COSINE.TXT,0.50476,0.37857,0.43265,1
ROUGE-1,AP900719-0204,COSINE.TXT,0.38235,0.25325,0.30469,1
ROUGE-1,WSJ880909-0170,COSINE.TXT,0.30476,0.33684,0.32,1
ROUGE-1,AP891122-0190,COSINE.TXT,0.30841,0.33673,0.32195,1
ROUGE-1,WSJ920206-0058,COSINE.TXT,0.47059,0.46154,0.46602,1
ROUGE-1,WSJ870812-0119,COSINE.TXT,0.40952,0.30714,0.35102,1
ROUGE-1,AP880304-0218,COSINE.TXT,0.32743,0.31624,0.32174,1
ROUGE-1,WSJ871001-0013,COSINE.TXT,0.55556,0.39474,0.46154,1
ROUGE-1,AP900525-0137,COSINE.TXT,0.65049,0.48905,0.55833,1
ROUGE-1,AP881201-0117,COSINE.TXT,0.4466,0.4,0.42202,1
ROUGE-1,AP900815-0044,COSINE.TXT,0.31068,0.22535,0.26122,1
ROUGE-1,AP880729-0058,COSINE.TXT,0.44231,0.46939,0.45545,1
ROUGE-1,AP901027-0048,COSINE.TXT,0.26829,0.28696,0.27731,1
ROUGE-1,WSJ870428-0106,COSINE.TXT,0.24299,0.34667,0.28571,1
ROUGE-1,AP881108-0168,COSINE.TXT,0.39252,0.336,0.36207,1
ROUGE-1,WSJ920312-0114,COSINE.TXT,0.24762,0.22807,0.23744,1
ROUGE-1,AP891027-0115,COSINE.TXT,0.39823,0.3629,0.37975,1
ROUGE-1,AP890515-0232,COSINE.TXT,?,?,0,0
ROUGE-1,AP880310-0257,COSINE.TXT,0.28182,0.28704,0.2844,1
ROUGE-1,WSJ910614-0120,COSINE.TXT,0.19048,0.28986,0.22989,1
ROUGE-1,SJMN91-06184003,COSINE.TXT,0.45192,0.27326,0.34058,1
ROUGE-1,SJMN91-06184008,COSINE.TXT,0.375,0.336,0.35443,1
ROUGE-1,AP890616-0192,COSINE.TXT,0.35238,0.26241,0.30081,1
ROUGE-1,AP880509-0036,COSINE.TXT,0.34545,0.37624,0.36019,1
ROUGE-1,AP880703-0073,COSINE.TXT,0.34653,0.29412,0.31818,1
ROUGE-1,SJMN91-06339224,COSINE.TXT,0.57143,0.3681,0.44776,1
ROUGE-1,AP891206-0152,COSINE.TXT,0.48598,0.36364,0.416,1
ROUGE-1,AP890313-0102,COSINE.TXT,0.54286,0.34545,0.42222,1
ROUGE-1,AP890610-0046,COSINE.TXT,0.375,0.37168,0.37333,1
ROUGE-1,WSJ910225-0066,COSINE.TXT,0.375,0.29323,0.32911,1
ROUGE-1,WSJ910412-0119,COSINE.TXT,0.22857,0.43636,0.3,1
ROUGE-1,SJMN91-06081004,COSINE.TXT,0.48571,0.37226,0.42149,1
ROUGE-1,SJMN91-06067075,COSINE.TXT,0.5,0.38732,0.43651,1
ROUGE-1,SJMN91-06288193,COSINE.TXT,0.36111,0.30469,0.33051,1
ROUGE-1,FT921-280,COSINE.TXT,0.36364,0.36697,0.3653,1
ROUGE-1,WSJ870603-0003,COSINE.TXT,0.07143,0.47059,0.12403,1
ROUGE-1,AP900816-0166,COSINE.TXT,0.35,0.27778,0.30973,1
ROUGE-1,FT931-10514,COSINE.TXT,?,?,0,0
ROUGE-1,WSJ910910-0071,COSINE.TXT,0.33981,0.41667,0.37433,1
ROUGE-1,AP900525-0079,COSINE.TXT,0.67,0.44966,0.53815,1
ROUGE-1,AP900419-0001,COSINE.TXT,0.42593,0.5679,0.48677,1
ROUGE-1,WSJ901231-0134,COSINE.TXT,0.33043,0.31148,0.32068,1
ROUGE-1,AP900808-0232,COSINE.TXT,0.38095,0.4,0.39024,1
ROUGE-1,SJMN91-06066074,COSINE.TXT,0.375,0.3578,0.3662,1
ROUGE-1,WSJ910517-0117,COSINE.TXT,0.30189,0.256,0.27706,1
ROUGE-1,AP900520-0031,COSINE.TXT,0.52632,0.5102,0.51813,1
ROUGE-1,WSJ900420-0022,COSINE.TXT,0.09184,0.32143,0.14286,1
ROUGE-1,WSJ900813-0157,COSINE.TXT,0.38318,0.32283,0.35043,1
ROUGE-1,AP880811-0019,COSINE.TXT,0.48515,0.36842,0.4188,1
ROUGE-1,SJMN91-06106024,COSINE.TXT,0.48113,0.37778,0.42324,1
ROUGE-1,SJMN91-06254192,COSINE.TXT,0.4,0.35897,0.37838,1
ROUGE-1,SJMN91-06163120,COSINE.TXT,0.49541,0.38028,0.43028,1
ROUGE-1,SJMN91-06164210,COSINE.TXT,0.27184,0.31818,0.29319,1
ROUGE-1,FT924-12193,COSINE.TXT,0.61538,0.39506,0.4812,1
ROUGE-1,SJMN91-06183053,COSINE.TXT,0.34259,0.38144,0.36098,1
ROUGE-1,SJMN91-06172056,COSINE.TXT,0.54,0.35294,0.42688,1
ROUGE-1,AP900531-0106,COSINE.TXT,0.49515,0.36429,0.41975,1
ROUGE-1,SJMN91-06067177,COSINE.TXT,0.41509,0.24859,0.31095,1
ROUGE-1,FT934-5781,COSINE.TXT,0.44037,0.3038,0.35955,1
ROUGE-1,SJMN91-06041121,COSINE.TXT,0.61818,0.39535,0.48227,1
ROUGE-1,SJMN91-06190144,COSINE.TXT,0.5566,0.43382,0.4876,1
ROUGE-1,AP900816-0139,COSINE.TXT,0.29091,0.40506,0.33862,1
ROUGE-1,AP881031-0063,COSINE.TXT,0.3,0.34884,0.32258,1
ROUGE-1,WSJ871019-0079,COSINE.TXT,0.20561,0.2716,0.23404,1
ROUGE-1,SJMN91-06053223,COSINE.TXT,0.46602,0.41026,0.43636,1
ROUGE-1,SJMN91-06163112,COSINE.TXT,0.4086,0.29231,0.34081,1
ROUGE-1,WSJ911008-0132,COSINE.TXT,0.38889,0.28966,0.33202,1
ROUGE-1,SJMN91-06339335,COSINE.TXT,0.33673,0.27273,0.30137,1
,,,,,,
,,,,,,
AVERAGE,,,0.401015696,0.36445387,0.361899198,
